"Gene","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000090659","CD209",-2.00303505806184,2.03888853661851,-7.79778316092219,3.85497689777126e-05,0.00543507936030091,2.76576386697378
"ENSG00000185432","TMT1A",-2.40477874267583,4.4677758236078,-7.77737707472973,3.93169235795344e-05,0.00548095585226161,2.74646787939692
"ENSG00000026751","SLAMF7",-2.12298968651692,2.39875991745038,-7.76072247435272,3.99555394702665e-05,0.00550809309119552,2.730683527321
"ENSG00000183508","TENT5C",-1.7747369322981,2.64925697801938,-7.70111804615245,4.2336614393278e-05,0.00577220192063077,2.67392896048428
"ENSG00000128965","CHAC1",1.36558820411056,1.60715746517786,7.68170655607202,4.31455353057316e-05,0.00581855061454579,2.6553558788944
"ENSG00000090889","KIF4A",1.48754235015329,2.09071115671106,7.66590016577193,4.38168278819976e-05,0.005845541758408,2.64019948033327
"ENSG00000150594","ADRA2A",-2.44820934706148,2.32229307429094,-7.62745470979869,4.54982070874325e-05,0.00600527931206143,2.60321199783556
"ENSG00000123485","HJURP",1.55620507772757,1.9238529573823,7.58601764312264,4.73905346756143e-05,0.00605512952799142,2.56315028160132
"ENSG00000162461","SLC25A34",-2.46356288126464,1.68998496993599,-7.57306240315394,4.79998566988421e-05,0.00605512952799142,2.5505831162814
"ENSG00000118526","TCF21",-1.31800858957266,1.07421280012449,-7.57001065169983,4.81446435487156e-05,0.00605512952799142,2.54761986568833
"ENSG00000197629","MPEG1",-2.06095518150918,3.07357947340278,-7.56281099845429,4.84881353450687e-05,0.00605512952799142,2.5406245942163
"ENSG00000062282","DGAT2",1.76272529986555,1.46287010236338,7.561867332993,4.85333571535657e-05,0.00605512952799142,2.53970725803969
"ENSG00000116748","AMPD1",-1.959470501228,1.22300730555159,-7.55623700917406,4.8804139018227e-05,0.00605512952799142,2.53423181293652
"ENSG00000171793","CTPS1",1.69672520315909,1.8431353822746,7.50639262333259,5.12753357174568e-05,0.006298743467787,2.48559274796447
"ENSG00000170312","CDK1",1.61346211982345,2.5398347517359,7.46346949818985,5.35142277258495e-05,0.00650932375877073,2.4434677018227
"ENSG00000168497","CAVIN2",-2.04906398387341,1.901342199816,-7.42249739572281,5.57522719886074e-05,0.00671571299575391,2.40304901323562
"ENSG00000197614","MFAP5",-2.21542792430413,1.95949340987776,-7.33548958450822,6.08551636788598e-05,0.00725990399772706,2.31653588069788
"ENSG00000203499","IQANK1",1.69954085543929,1.98485078953506,7.29697675039458,6.32764707437838e-05,0.00747686830969644,2.27794424334928
"ENSG00000108405","P2RX1",-1.62221142181984,1.50122590182659,-7.27957939128584,6.44048915929931e-05,0.00751385513011768,2.26045097060745
"ENSG00000215193","PEX26",-1.44013346629335,2.30933056917593,-7.27355620740447,6.48007172501485e-05,0.00751385513011768,2.25438580748719
"ENSG00000111641","NOP2",1.598107176422,2.97457975589111,7.25858451464891,6.57962731679474e-05,0.00755865149254374,2.23929018518277
"ENSG00000137673","MMP7",4.42794450730908,2.42252637214044,7.24086170167343,6.69966053703384e-05,0.0075636958972472,2.22138450591174
"ENSG00000074755","ZZEF1",-1.52808845219554,2.55354391058611,-7.23700238923458,6.72611754456575e-05,0.0075636958972472,2.21748016529605
"ENSG00000110104","CCDC86",1.71576976005503,2.86322278831488,7.23108492448763,6.76690775041863e-05,0.0075636958972472,2.21149003753129
